areaCode,areaName,areaType,date,newPeopleVaccinatedFirstDoseByVaccinationDate
E12000002,North West,region,2021-10-02,1897
E12000002,North West,region,2021-10-01,3310
E12000002,North West,region,2021-09-30,3443
E12000002,North West,region,2021-09-29,3121
E12000002,North West,region,2021-09-28,3103
E12000002,North West,region,2021-09-27,3096
E12000002,North West,region,2021-09-26,954
E12000002,North West,region,2021-09-25,1772
E12000002,North West,region,2021-09-24,2908
E12000002,North West,region,2021-09-23,2490
E12000002,North West,region,2021-09-22,2091
E12000002,North West,region,2021-09-21,1913
E12000002,North West,region,2021-09-20,1907
E12000002,North West,region,2021-09-19,1072
E12000002,North West,region,2021-09-18,2497
E12000002,North West,region,2021-09-17,2171
E12000002,North West,region,2021-09-16,2509
E12000002,North West,region,2021-09-15,2397
E12000002,North West,region,2021-09-14,2156
E12000002,North West,region,2021-09-13,1919
E12000002,North West,region,2021-09-12,1214
E12000002,North West,region,2021-09-11,2590
E12000002,North West,region,2021-09-10,2970
E12000002,North West,region,2021-09-09,3241
E12000002,North West,region,2021-09-08,2752
E12000002,North West,region,2021-09-07,2516
E12000002,North West,region,2021-09-06,2070
E12000002,North West,region,2021-09-05,1577
E12000002,North West,region,2021-09-04,3729
E12000002,North West,region,2021-09-03,3299
E12000002,North West,region,2021-09-02,3854
E12000002,North West,region,2021-09-01,4033
E12000002,North West,region,2021-08-31,3500
E12000002,North West,region,2021-08-30,1482
E12000002,North West,region,2021-08-29,2046
E12000002,North West,region,2021-08-28,4927
E12000002,North West,region,2021-08-27,3954
E12000002,North West,region,2021-08-26,5451
E12000002,North West,region,2021-08-25,5866
E12000002,North West,region,2021-08-24,5100
E12000002,North West,region,2021-08-23,4241
E12000002,North West,region,2021-08-22,3139
E12000002,North West,region,2021-08-21,6380
E12000002,North West,region,2021-08-20,6107
E12000002,North West,region,2021-08-19,6580
E12000002,North West,region,2021-08-18,4182
E12000002,North West,region,2021-08-17,3803
E12000002,North West,region,2021-08-16,3508
E12000002,North West,region,2021-08-15,2296
E12000002,North West,region,2021-08-14,5022
E12000002,North West,region,2021-08-13,3895
E12000002,North West,region,2021-08-12,4725
E12000002,North West,region,2021-08-11,4054
E12000002,North West,region,2021-08-10,4253
E12000002,North West,region,2021-08-09,2344
E12000002,North West,region,2021-08-08,1803
E12000002,North West,region,2021-08-07,3713
E12000002,North West,region,2021-08-06,3878
E12000002,North West,region,2021-08-05,4118
E12000002,North West,region,2021-08-04,3803
E12000002,North West,region,2021-08-03,3368
E12000002,North West,region,2021-08-02,2855
E12000002,North West,region,2021-08-01,1931
E12000002,North West,region,2021-07-31,4064
E12000002,North West,region,2021-07-30,3851
E12000002,North West,region,2021-07-29,3946
E12000002,North West,region,2021-07-28,3119
E12000002,North West,region,2021-07-27,4166
E12000002,North West,region,2021-07-26,3259
E12000002,North West,region,2021-07-25,1921
E12000002,North West,region,2021-07-24,4284
E12000002,North West,region,2021-07-23,4173
E12000002,North West,region,2021-07-22,4825
E12000002,North West,region,2021-07-21,4075
E12000002,North West,region,2021-07-20,4034
E12000002,North West,region,2021-07-19,2904
E12000002,North West,region,2021-07-18,2619
E12000002,North West,region,2021-07-17,5843
E12000002,North West,region,2021-07-16,5738
E12000002,North West,region,2021-07-15,5915
E12000002,North West,region,2021-07-14,5714
E12000002,North West,region,2021-07-13,6165
E12000002,North West,region,2021-07-12,4325
E12000002,North West,region,2021-07-11,2812
E12000002,North West,region,2021-07-10,8093
E12000002,North West,region,2021-07-09,8488
E12000002,North West,region,2021-07-08,7990
E12000002,North West,region,2021-07-07,6382
E12000002,North West,region,2021-07-06,7449
E12000002,North West,region,2021-07-05,5601
E12000002,North West,region,2021-07-04,5472
E12000002,North West,region,2021-07-03,12820
E12000002,North West,region,2021-07-02,10887
E12000002,North West,region,2021-07-01,12700
E12000002,North West,region,2021-06-30,11852
E12000002,North West,region,2021-06-29,12359
E12000002,North West,region,2021-06-28,11165
E12000002,North West,region,2021-06-27,9512
E12000002,North West,region,2021-06-26,22783
E12000002,North West,region,2021-06-25,21938
E12000002,North West,region,2021-06-24,23016
E12000002,North West,region,2021-06-23,17706
E12000002,North West,region,2021-06-22,19241
E12000002,North West,region,2021-06-21,14761
E12000002,North West,region,2021-06-20,10621
E12000002,North West,region,2021-06-19,27640
E12000002,North West,region,2021-06-18,20437
E12000002,North West,region,2021-06-17,23831
E12000002,North West,region,2021-06-16,15667
E12000002,North West,region,2021-06-15,17397
E12000002,North West,region,2021-06-14,12319
E12000002,North West,region,2021-06-13,12678
E12000002,North West,region,2021-06-12,26286
E12000002,North West,region,2021-06-11,18147
E12000002,North West,region,2021-06-10,17673
E12000002,North West,region,2021-06-09,16002
E12000002,North West,region,2021-06-08,11353
E12000002,North West,region,2021-06-07,8001
E12000002,North West,region,2021-06-06,11085
E12000002,North West,region,2021-06-05,24186
E12000002,North West,region,2021-06-04,18237
E12000002,North West,region,2021-06-03,19552
E12000002,North West,region,2021-06-02,15533
E12000002,North West,region,2021-06-01,6607
E12000002,North West,region,2021-05-31,4299
E12000002,North West,region,2021-05-30,8230
E12000002,North West,region,2021-05-29,20325
E12000002,North West,region,2021-05-28,20661
E12000002,North West,region,2021-05-27,26991
E12000002,North West,region,2021-05-26,23154
E12000002,North West,region,2021-05-25,24415
E12000002,North West,region,2021-05-24,9645
E12000002,North West,region,2021-05-23,14995
E12000002,North West,region,2021-05-22,27834
E12000002,North West,region,2021-05-21,27824
E12000002,North West,region,2021-05-20,34059
E12000002,North West,region,2021-05-19,38319
E12000002,North West,region,2021-05-18,33461
E12000002,North West,region,2021-05-17,11799
E12000002,North West,region,2021-05-16,17673
E12000002,North West,region,2021-05-15,31141
E12000002,North West,region,2021-05-14,24241
E12000002,North West,region,2021-05-13,25283
E12000002,North West,region,2021-05-12,25591
E12000002,North West,region,2021-05-11,15991
E12000002,North West,region,2021-05-10,9531
E12000002,North West,region,2021-05-09,7390
E12000002,North West,region,2021-05-08,17375
E12000002,North West,region,2021-05-07,11232
E12000002,North West,region,2021-05-06,10974
E12000002,North West,region,2021-05-05,12199
E12000002,North West,region,2021-05-04,12211
E12000002,North West,region,2021-05-03,8048
E12000002,North West,region,2021-05-02,7408
E12000002,North West,region,2021-05-01,18720
E12000002,North West,region,2021-04-30,14312
E12000002,North West,region,2021-04-29,15193
E12000002,North West,region,2021-04-28,14198
E12000002,North West,region,2021-04-27,11856
E12000002,North West,region,2021-04-26,7162
E12000002,North West,region,2021-04-25,8446
E12000002,North West,region,2021-04-24,14937
E12000002,North West,region,2021-04-23,12321
E12000002,North West,region,2021-04-22,13994
E12000002,North West,region,2021-04-21,10096
E12000002,North West,region,2021-04-20,11822
E12000002,North West,region,2021-04-19,9832
E12000002,North West,region,2021-04-18,6085
E12000002,North West,region,2021-04-17,14038
E12000002,North West,region,2021-04-16,11447
E12000002,North West,region,2021-04-15,11082
E12000002,North West,region,2021-04-14,8439
E12000002,North West,region,2021-04-13,4262
E12000002,North West,region,2021-04-12,2462
E12000002,North West,region,2021-04-11,3122
E12000002,North West,region,2021-04-10,8671
E12000002,North West,region,2021-04-09,8101
E12000002,North West,region,2021-04-08,9097
E12000002,North West,region,2021-04-07,6524
E12000002,North West,region,2021-04-06,6661
E12000002,North West,region,2021-04-05,1601
E12000002,North West,region,2021-04-04,2273
E12000002,North West,region,2021-04-03,10618
E12000002,North West,region,2021-04-02,7775
E12000002,North West,region,2021-04-01,17590
E12000002,North West,region,2021-03-31,28106
E12000002,North West,region,2021-03-30,24529
E12000002,North West,region,2021-03-29,26721
E12000002,North West,region,2021-03-28,26178
E12000002,North West,region,2021-03-27,61817
E12000002,North West,region,2021-03-26,40571
E12000002,North West,region,2021-03-25,39567
E12000002,North West,region,2021-03-24,35732
E12000002,North West,region,2021-03-23,33144
E12000002,North West,region,2021-03-22,32343
E12000002,North West,region,2021-03-21,34615
E12000002,North West,region,2021-03-20,85509
E12000002,North West,region,2021-03-19,66007
E12000002,North West,region,2021-03-18,51766
E12000002,North West,region,2021-03-17,41061
E12000002,North West,region,2021-03-16,43602
E12000002,North West,region,2021-03-15,32460
E12000002,North West,region,2021-03-14,28545
E12000002,North West,region,2021-03-13,53856
E12000002,North West,region,2021-03-12,38388
E12000002,North West,region,2021-03-11,18685
E12000002,North West,region,2021-03-10,27406
E12000002,North West,region,2021-03-09,22021
E12000002,North West,region,2021-03-08,25004
E12000002,North West,region,2021-03-07,21706
E12000002,North West,region,2021-03-06,48249
E12000002,North West,region,2021-03-05,49568
E12000002,North West,region,2021-03-04,53182
E12000002,North West,region,2021-03-03,27268
E12000002,North West,region,2021-03-02,24047
E12000002,North West,region,2021-03-01,20391
E12000002,North West,region,2021-02-28,19346
E12000002,North West,region,2021-02-27,51751
E12000002,North West,region,2021-02-26,64132
E12000002,North West,region,2021-02-25,60956
E12000002,North West,region,2021-02-24,53253
E12000002,North West,region,2021-02-23,34303
E12000002,North West,region,2021-02-22,18005
E12000002,North West,region,2021-02-21,15659
E12000002,North West,region,2021-02-20,36533
E12000002,North West,region,2021-02-19,44135
E12000002,North West,region,2021-02-18,55879
E12000002,North West,region,2021-02-17,55189
E12000002,North West,region,2021-02-16,38220
E12000002,North West,region,2021-02-15,24199
E12000002,North West,region,2021-02-14,18832
E12000002,North West,region,2021-02-13,56075
E12000002,North West,region,2021-02-12,48223
E12000002,North West,region,2021-02-11,43566
E12000002,North West,region,2021-02-10,43241
E12000002,North West,region,2021-02-09,38791
E12000002,North West,region,2021-02-08,26211
E12000002,North West,region,2021-02-07,20174
E12000002,North West,region,2021-02-06,57092
E12000002,North West,region,2021-02-05,54816
E12000002,North West,region,2021-02-04,54264
E12000002,North West,region,2021-02-03,51551
E12000002,North West,region,2021-02-02,40176
E12000002,North West,region,2021-02-01,34977
E12000002,North West,region,2021-01-31,33404
E12000002,North West,region,2021-01-30,59081
E12000002,North West,region,2021-01-29,67240
E12000002,North West,region,2021-01-28,48397
E12000002,North West,region,2021-01-27,34871
E12000002,North West,region,2021-01-26,32419
E12000002,North West,region,2021-01-25,27722
E12000002,North West,region,2021-01-24,30215
E12000002,North West,region,2021-01-23,57160
E12000002,North West,region,2021-01-22,66067
E12000002,North West,region,2021-01-21,58447
E12000002,North West,region,2021-01-20,41969
E12000002,North West,region,2021-01-19,48724
E12000002,North West,region,2021-01-18,24287
E12000002,North West,region,2021-01-17,17624
E12000002,North West,region,2021-01-16,35181
E12000002,North West,region,2021-01-15,50684
E12000002,North West,region,2021-01-14,48382
E12000002,North West,region,2021-01-13,36600
E12000002,North West,region,2021-01-12,26678
E12000002,North West,region,2021-01-11,16973
E12000002,North West,region,2021-01-10,13550
E12000002,North West,region,2021-01-09,28376
E12000002,North West,region,2021-01-08,39805
E12000002,North West,region,2021-01-07,29591
E12000002,North West,region,2021-01-06,12840
E12000002,North West,region,2021-01-05,7877
E12000002,North West,region,2021-01-04,3090
E12000002,North West,region,2021-01-03,1966
E12000002,North West,region,2021-01-02,3719
E12000002,North West,region,2021-01-01,2459
E12000002,North West,region,2020-12-31,10762
E12000002,North West,region,2020-12-30,13371
E12000002,North West,region,2020-12-29,6331
E12000002,North West,region,2020-12-28,666
E12000002,North West,region,2020-12-27,428
E12000002,North West,region,2020-12-26,200
E12000002,North West,region,2020-12-25,9
E12000002,North West,region,2020-12-24,3741
E12000002,North West,region,2020-12-23,12236
E12000002,North West,region,2020-12-22,13465
E12000002,North West,region,2020-12-21,9188
E12000002,North West,region,2020-12-20,8575
E12000002,North West,region,2020-12-19,12687
E12000002,North West,region,2020-12-18,9963
E12000002,North West,region,2020-12-17,12332
E12000002,North West,region,2020-12-16,12803
E12000002,North West,region,2020-12-15,7894
E12000002,North West,region,2020-12-14,2218
E12000002,North West,region,2020-12-13,480
E12000002,North West,region,2020-12-12,1197
E12000002,North West,region,2020-12-11,2109
E12000002,North West,region,2020-12-10,2138
E12000002,North West,region,2020-12-09,1665
E12000002,North West,region,2020-12-08,944
E12000003,Yorkshire and The Humber,region,2022-04-26,237
E12000003,Yorkshire and The Humber,region,2022-04-25,289
E12000003,Yorkshire and The Humber,region,2022-04-24,203
E12000003,Yorkshire and The Humber,region,2022-04-23,377
E12000003,Yorkshire and The Humber,region,2022-04-22,300
E12000003,Yorkshire and The Humber,region,2022-04-21,372
E12000003,Yorkshire and The Humber,region,2022-04-20,406
E12000003,Yorkshire and The Humber,region,2022-04-19,292
E12000003,Yorkshire and The Humber,region,2022-04-18,118
E12000003,Yorkshire and The Humber,region,2022-04-17,88
